acceleration,position,velocity,
2.5,0,0,
1.2680101944589979,0.0005072040777835991,0.025360203889179957,
2.5359719915020884,0.0020287969521680335,0.07607964371922173,
2.535826844908753,0.004564720564515969,0.12679618061739678,
2.5355850855331235,0.008114878211077155,0.17750788232805925,
2.5352469387530525,0.01267913463313956,0.2282128211031203,
2.5348127158711793,0.018257316141550437,0.2789090754205439,
2.534282810095123,0.024849210773999365,0.32959473162244635,
2.5336576912394047,0.032454568482944056,0.38026788544723444,
2.5329378993697222,0.04107310135163664,0.4309266434346289,
2.53212403748006,0.05070448383532124,0.4815691241842301,
2.5312167630603093,0.06134835302422996,0.5321934594454363,
2.530216778850858,0.07300430892467903,0.5827977950224534,
2.529124822683726,0.08567191475420159,0.633380291476128,
2.527941656544069,0.09935069724634178,0.6839391246070093,
2.5266680550371343,0.11404014696049683,0.734472485707752,
2.525304793162819,0.129739718591917,0.7849785815710084,
2.523852633708562,0.1464488312768206,0.8354556342451797,
2.5223123142482318,0.1641668688874235,0.8859018805301443,
2.5206845339503956,0.18289318031160653,0.9363155712091522,
2.5189699402742014,0.20262707971189925,0.9866949700146362,
2.5171691157470364,0.22336784675849078,1.037038352329577,
2.515282565007393,0.24511472683108526,1.0873440036297248,
2.5133107021386714,0.26786693118453525,1.1376102176724983,
2.511253838737326,0.29162363707348016,1.1878352944472448,
2.509112172614747,0.3163839878314709,1.2380175378995397,
2.506885777533985,0.3421470929004753,1.2881552534502194,
2.5045745941512654,0.36891202780714016,1.3382467453332447,
2.5021784223477006,0.39667783408274415,1.3882903137801987,
2.4996969152246806,0.425443519124438,1.4382842520846923,
2.4971295749923295,0.4552080559961288,1.488226843584539,
2.4944757510992455,0.48597038316825925,1.5381163586065238,
2.491734640705423,0.5177294041966719,1.5879510514206323,
2.4889052919914945,0.5504839873418812,1.6377291572604622,
2.485986610482227,0.5842329651312833,1.6874488894701067,
2.4829773687185974,0.6189751338681729,1.7371084368444787,
2.479876219646704,0.6547092530929212,1.7867059612374128,
2.476681714090312,0.6914340450033055,1.836239595519219,
2.4733923225556897,0.7291481938427122,1.8857074419703328,
2.470006461931762,0.7678503452668916,1.935107571208968,
2.4665225272831104,0.8075391057019842,1.9844380217546302,
2.462938929334213,0.8482130417088105,2.0336968003413145,
2.4592541379369948,0.8898706793708115,2.0828818831000544,
2.4554667320206613,0.9325105037256209,2.1319912177404676,
2.4515754565824555,0.9761309582630633,2.1810227268721167,
2.44757928696393,1.0207304445152912,2.2299743126113953,
2.4434775012590837,1.0663073217680228,2.278843862636577,
2.4392697610879033,1.1128599069251894,2.327629257858335,
2.4349562013980863,1.1603864745629153,2.376328381886297,
1.7142549242474603,1.2085987441703403,2.410613480371246,
-2.0293400140519724,1.2559992777721445,2.3700266800902066,
-2.5649700386211505,1.3023738233585,2.3187272793177836,
-2.5607928202828534,1.3477240518167426,2.2675114229121265,
-2.5566927654196103,1.3920516031688173,2.2163775676037343,
-2.5526696324051468,1.4353580866679299,2.1653241749556313,
-2.548723657738128,1.4776450807039472,2.114349701800869,
-2.544855471509533,1.5189141325513607,2.063452592370678,
-2.541066020199878,1.5591667579906943,2.0126312719666806,
-2.5373564966695183,1.59840444083136,1.9618841420332902,
-2.5337282769634872,1.6366286323612405,1.9112095764940205,
-2.530182863555741,1.6738407507456985,1.8606059192229056,
-2.5267218349093956,1.710042180396193,1.8100714825247177,
-2.523346800805548,1.745234271326365,1.7596045465086068,
-2.520059363320648,1.779418338511209,1.7092033592421938,
-2.5168610830507476,1.8125956612628327,1.6588661375811788,
-2.5137534503294146,1.8447674826343246,1.6085910685745906,
-2.5107378610886855,1.8759350088613809,1.5583763113528168,
-2.5078155971261062,1.9060994088495868,1.5082199994102947,
-2.504987810447923,1.9352618137136135,1.4581202432013363,
-2.5022555113618394,1.9634233163730954,1.4080751329740995,
-2.4996195601735716,1.990584971208508,1.358082741770628,
-2.4970806620211117,2.0167477937791123,1.3081411285302058,
-2.494639364711282,2.041912760603832,1.2582483412359802,
-2.4922960592473675,2.0660808090048524,1.2084024200510328,
-2.4900509827434303,2.0892528370127756,1.1586014003961642,
-2.487904223578452,2.1114297033312677,1.1088433159245952,
-2.4858557283701788,2.1326122273584116,1.0591262013571916,
-2.483905310695711,2.152801189261277,1.0094480951432774,
-2.482052661263373,2.171997330099637,0.9598070419180099,
-2.4802973592003617,2.1902013519943173,0.9102010947340027,
-2.478638884451423,2.2074139183352166,0.8606283170449742,
-2.4770766308717884,2.2236356540237674,0.8110867844275385,
-2.475609919931293,2.238867145744346,0.7615745860289126,
-2.474238014799124,2.2531089422590043,0.7120898257329301,
-2.4729601346319017,2.26636155471981,0.6626306230402921,
-2.471775468844195,2.278625456993078,0.6131951136634082,
-2.470683191330586,2.289901085989814,0.5637814498367965,
-2.4696824742492516,2.30018884199685,0.5143878003518114,
-2.4687725015257374,2.309489089003276,0.4650123503212967,
-2.4679524816149185,2.317802155017056,0.4156533006889983,
-2.4672216596976324,2.325128332366957,0.36630886749504565,
-2.466579328947982,2.3314678779852787,0.316977280916086,
-2.4660248409902747,2.3368210136672043,0.2676567840962805,
-2.4655576151955754,2.3411879263030517,0.21834563179236902,
-2.4651771470501154,2.344568768080079,0.1690420888513667,
-2.464883015194884,2.3469636566510284,0.11974442854746903,
-2.464674887364747,2.348372675267032,0.07045093080017409,
