Angle,X,Y,
0,0.043,5.06,
-4.606430563272953,0.10184116057608673,5.0576112902393975,
-8.952082275346562,0.16066716220722604,5.050588607615636,
-12.9997045686239,0.21947870877108078,5.039147122115787,
-16.72930518554372,0.2782765041453136,5.023502003726917,
-20.135439191209862,0.3370612522075873,5.0038684224360965,
-23.223710010240012,0.3958336568355649,4.980461548230396,
-26.0072847787582,0.45459442190690874,4.953496551096884,
-28.503893493779437,0.513344251299282,4.92318860102263,
-30.733493022756626,0.5720838488903472,4.889752867994703,
-32.716589288451026,0.6308139185577675,4.853404522000173,
-34.47311771231635,0.6895351641792051,4.8143587330261095,
-36.021753603206044,0.7482482896323234,4.772830671059582,
-37.3795311112205,0.8069539987947847,4.729035506087659,
-38.56167085904189,0.8656529955442521,4.683188408097411,
-39.58154059855448,0.9243459837583883,4.635504547075906,
-40.450694757607074,0.983033667314856,4.586199093010215,
-41.178955767332965,1.0417167500913183,4.535487215887407,
-41.774512624285286,1.1003959359654372,4.4835840856945515,
-42.244020974783666,1.1590719288148763,4.430704872418716,
-42.59269498890243,1.217745432517298,4.377064746046973,
-42.824385207566586,1.276417150950365,4.32287887656639,
-42.941639027715084,1.3350877879917407,4.268362433964037,
-42.945742009729805,1.3937580475190872,4.2137305882269835,
-42.836739092953266,1.4524286334100678,4.159198509342298,
-42.61343534167298,1.5111002495423442,4.104981367297051,
-42.27337620936836,1.5697735997935807,4.051294332078312,
-41.81280766861179,1.6284493880414395,3.9983525736731487,
-41.227517677387254,1.6870471336633246,3.946442415462376,
-40.51887962309207,1.7450179911586403,3.8962433994178456,
-39.68508717197821,1.8022596584390433,3.8480075297495864,
-38.72248450857237,1.8587726101854467,3.8018799127612772,
-37.626565473143266,1.914557273944632,3.757991246215097,
-36.39207375109105,1.9696140317177058,3.716458304910992,
-35.01313056223419,2.0239432215279374,3.677384419962138,
-33.48340279432554,2.077545138967973,3.640859951766589,
-31.796326173800633,2.130420038726428,3.6069627566751272,
-29.9453990967694,2.1825681360938605,3.5757586473552934,
-27.92456236178697,2.2339896084481228,3.5473018468516178,
-25.728677124527984,2.284684596719085,3.521635436342041,
-23.354106507211164,2.3346532068327503,3.498791796590522,
-20.799393934773786,2.3838955111347366,3.4787930430958425,
-18.066012349184028,2.4324115497931413,3.4616514549366038,
-15.159133168982532,2.4802013321807865,3.447369897312412,
-12.08833482077783,2.527264838236841,3.4359422377812563,
-8.868143885271705,2.573602019807818,3.4273537561930794,
-5.5182868458710645,2.619212801967959,3.421581548319541,
-2.063538172669259,2.664097084318988,3.4185949231799713,
1.4669105811203726,2.70825474226925,3.4183557940635136,
5.040565776898177,2.7516856282922206,3.4208190632474667,
8.623146765819971,2.794389573164411,3.425933000411811,
12.180332660106561,2.8363663871826255,3.433639614749931,
15.679519806277003,2.877615861360625,3.4438750207755264,
19.091366576387223,2.918137768605149,3.4565697978257184,
22.390950807896175,2.957931864871325,3.471649343260346,
25.558447861168197,2.9969978902974552,3.489034219357453,
28.579327074393547,3.0353355703191824,3.508640493904969,
31.44413699916712,3.072944616763032,3.530380074488581,
34.14799169472102,3.1098247289193366,3.554161036475798,
36.68988063571239,3.1459755945945322,3.5798879446962024,
39.07191134297847,3.181396891142845,3.6074621688179027,
41.298567717643074,3.216088286477342,3.636782192420169,
43.376037972085456,3.2500494400603697,3.6677439157622613,
45.3116403460974,3.2832800038733723,3.700240952248458,
47.113355351335265,3.3157796233660823,3.7341649185892694,
48.789460466880136,3.347547938385094,3.769405718658838,
50.34825600441355,3.378584584081812,3.805851821048538,
51.79786778210399,3.408889191799786,3.843390530316774,
53.14611185214502,3.4384613899414127,3.881908251934945,
54.40040766670083,3.4673008048140255,3.921290750929637,
55.567727927738105,3.4954070614553614,3.9614234042209744,
56.654575430552825,3.5227797844384003,4.00219144665718,
57.6669791840938,3.549418598655592,4.043480210745329,
58.61050382979707,3.575323130082454,4.0851753600782805,
59.49026783465068,3.600493006520552,4.127163116457817,
60.31096710651059,3.6249278583198588,4.169330480713962,
61.07690159931544,3.6486273190804894,4.211565447220505,
61.792003181796225,3.6715910263338176,4.253757212106697,
62.45986357545927,3.6938186222029707,4.295796375165158,
63.08376156241856,3.7153097540426994,4.337575135455965,
63.666688952102156,3.7360640750586316,4.3789874806069395,
64.21137500336012,3.7560812449058973,4.419929369810112,
64.72030914524287,3.7753609302671447,4.4602989105144015,
65.19576194140296,3.7939028054099193,4.499996528814458,
65.63980431172871,3.811706552723436,4.538925133535734,
66.05432506952602,3.8287718632347154,4.576990274015701,
66.44104686011622,3.8450984371041113,4.6141002915813,
66.80154060214525,3.8606859841002144,4.650166464722566,
67.13723853989529,3.8755342240541246,4.685103147962436,
67.44944601614179,3.889642887293117,4.718827904422768,
67.7393520725432,3.9030117150536716,4.751261632086535,
68.00803897958856,3.9156404598738956,4.782328683756217,
68.25649079171544,3.9275288859653115,4.811956980708393,
68.48560101605392,3.9386767695640343,4.840078120044507,
68.69617947580616,3.9490838992613218,4.866627475737846,
68.88895844184164,3.9587500763134993,4.891544293376684,
69.06459809889148,3.9676751149312763,4.91477177860366,
69.22369140586487,3.975858842548429,4.936257179251289,
69.36676840336514,3.983301100069863,4.95595186117372,
69.49430001546912,3.9900017420990666,4.973811377774658,
69.60670138726054,3.9959606371449197,4.98979553323147,
69.70433479445538,4.00117766780791,5.003868439415515,
69.78751215669539,4.005652730945703,5.015998566508634,
69.85649718168537,4.009385737818102,5.026158787315844,
69.9115071632697,4.012376614211392,5.034326415274233,
69.95271445273917,4.0146253005420425,5.040483236158015,
69.98024761910082,4.016131751939815,5.0446155334798295,
69.99419231067579,4.016895938310228,5.046714107588187,
