Angle,X,Y,
180,11.6,2.1,
180.0084171675877,11.599524812750023,2.09999996509088,
180.03362879138407,11.598099109086789,2.09999944183954,
180.07551532442224,11.595722464250647,2.099997177564972,
180.13387782149977,11.592394173576372,2.099991094101942,
180.20843838863314,11.588113257394467,2.099978302255657,
180.29884081182269,11.582878467892968,2.0999551220383,
180.40465136427625,11.57668829793979,2.0999171086874333,
180.5253597904997,11.569540991865555,2.0998590844662672,
180.6603804645487,11.561434558206983,2.099775176245797,
180.80905371821433,11.552366784410765,2.099658858868805,
180.97064733298063,11.54233525349797,2.0995030042957348,
181.14435818716342,11.53133736268897,2.0992999365324256,
181.32931404679758,11.519370343988877,2.0990414923397207,
181.5245754855529,11.506431286733505,2.0987190877249366,
181.72913791527455,11.49251716209585,2.098323790215206,
181.94193370476086,11.477624849553075,2.097846396912682,
182.16183436012497,11.461751165314038,2.0972775183316132,
182.3876527356567,11.44489289270731,2.0966076680172843,
182.6181452396074,11.427046814529735,2.0958273579468245,
182.85201399481878,11.408209747355492,2.094927199711883,
183.0879089097524,11.388378577805685,2.093898011483171,
183.32442961130113,11.367550300778447,2.092730930756872,
183.56012718686875,11.345722059639556,2.091417532882919,
183.79350567967563,11.322891188373585,2.0899499553751375,
184.02302327809298,11.299055255695562,2.088321028003257,
184.24709313710758,11.274212111123132,2.08652440866679,
184.46408376772612,11.248359933009274,2.084554725050778,
184.67231892830338,11.221497278535495,2.0824077220634014,
184.87007695032207,11.193623135665572,2.080080415055463,
185.05558943010038,11.164736977059802,2.0775712488217333,
185.22703921716175,11.134838815949765,2.074880262384164,
185.38255762957394,11.103929263973617,2.072009259556971,
185.5202208264251,11.072009590971886,2.068961985293581,
185.63804526775337,11.039081786743804,2.0657443078154496,
185.7339821928108,11.005148624764134,2.062364406522742,
185.80591104860568,10.97021372786055,2.058832965686885,
185.8516318025553,10.93428163585149,2.0551633739249806,
185.86885607617467,10.897357875144571,2.051371929456096,
185.85519704165807,10.85944903029549,2.04747805113941,
185.80815803083556,10.820562817527463,2.0435044952942336,
185.72511981758564,10.780708160211173,2.0394775783018972,
185.6033265519667,10.73989526630523,2.035427404989501,
185.4398703494209,10.69813570775717,2.0313881027955376,
185.23167457437754,10.655442501864956,2.0273980617173772,
184.97547590840836,10.611830194598989,2.0235001800406245,
184.66780536391803,10.567314945884664,2.0197421158503372,
184.30496850183283,10.521914616845422,2.016176544324119,
183.88302524425455,10.475648859006325,2.012861420807071,
183.39776985113411,10.428539205458156,2.009860249668619,
182.8447118664651,10.38060916398203,2.007242358941201,
182.2190591495698,10.331884312134521,2.005083180740826,
181.51570450811056,10.282392394293325,2.0034645374694984,
180.72921795999267,10.232163420663412,2.0024749337995096,
179.85384728902946,10.181229768243721,2.002209854439598,
