acceleration,position,velocity,
2.5,0,0,
1.3036653790776516,0.0005214661516310606,0.026073307581553032,
2.6071575800922355,0.0020857953352990156,0.07821645918339774,
2.6066384086002707,0.004692779882407079,0.13034922735540316,
2.6057743266757805,0.008342074160185455,0.18246471388891877,
2.6045671223992497,0.013033195286923531,0.23455605633690377,
2.603019263636118,0.018765524119116053,0.2866164416096261,
2.601133862911159,0.02553830649647304,0.3386391188678493,
2.598914632510299,0.03335065472683415,0.3906174115180553,
2.5963658303571084,0.0422015492893381,0.44254472812519746,
2.593492196636249,0.05208984073049655,0.49441457205792244,
2.5902988820853596,0.06301425172448914,0.5462205496996296,
2.5867913679349153,0.0749733792656557,0.5979563770583279,
2.5829753785849783,0.08796569695825625,0.6496158846300275,
2.578856787233524,0.10198955736575022,0.701193020374698,
2.5744415156416176,0.11704319437950082,0.7526818506875304,
2.569735428457459,0.13312472556463442,0.8040765592566795,
1.2691658712063458,0.14971392309825055,0.8294598766808065,
-0.028025981020107782,0.16629191023945863,0.8288993570604043,
-0.027884456718479944,0.18285874359797932,0.8283416679260347,
-0.02774856049139185,0.19941447753230346,0.8277866967162069,
-0.027618213912267153,0.2159591641810627,0.8272343324379615,
-0.027493337576112165,0.23249285349479148,0.8266844656864393,
-0.0273738512409194,0.24901559326802392,0.8261369886616209,
-0.027259673637192172,0.26552742917180144,0.825591795188877,
-0.02715072264327656,0.2820284047865217,0.8250487807360115,
-0.027046915192352472,0.298518561635165,0.8245078424321645,
-0.02694816731637073,0.31499793921688174,0.823968879085837,
-0.02685439412802859,0.3314665750409473,0.8234317912032765,
-0.026765509853049485,0.3479245046610716,0.8228964810062155,
-0.0266814277955163,0.36437176171007774,0.8223628524503052,
-0.026602060418123852,0.38080837793491656,0.8218308112419427,
-0.02652731921235496,0.3972343832320705,0.8213002648576956,
-0.026457114875888532,0.41364980568327403,0.8207711225601778,
-0.026391357152738548,0.4300546715916165,0.820243295417123,
