Angle,X,Y,
90,11,1,
90.03664555642675,10.99999973533888,1.000827962557744,
90.14692662586604,10.99999576769849,1.0033066332605187,
90.33188172232818,10.99997859318088,1.0074203892623792,
90.59325942834673,10.99993242886659,1.0131432860381837,
90.93354501689623,10.999835298180328,1.02043919771074,
91.35599772759426,10.999659150402925,1.0292620135088135,
91.86469855045426,10.999370014329564,1.039555890355991,
92.46460808289558,10.998928186074277,1.0512555615904076,
93.1616335013314,10.998288451020718,1.0642867018153304,
93.96270280977765,10.997400339919206,1.078566347880601,
94.87584312931506,10.996208419130049,1.094003375994938,
95.91025764664474,10.99465261501312,1.1104990349690986,
97.07639264531444,10.992668572463735,1.1279475355898991,
98.3859814186979,10.990188047594774,1.1462366961250934,
99.85204537103672,10.987139334565104,1.1652486439591128,
101.48882383130626,10.983447726554243,1.1848605733596629,
103.31159281380356,10.979036010883323,1.204945559375181,
105.33631950563336,10.973824998282318,1.225373427863151,
107.57908520855396,10.967734086303526,1.2460116816492786,
110.05519859625721,10.960681856881362,1.2667264828175269,
112.77792074104903,10.952586708038384,1.2873836911310066,
115.75674517634891,10.943367519737617,1.3078499585837307,
118.99523590995466,10.932944353881137,1.327993880083224,
122.48853857338293,10.921239188454939,1.3476872002639952,
126.22084732662836,10.908176685820061,1.3668060764318644,
130.16330516797083,10.893684995150002,1.3852323976391536,
134.27296484561526,10.877696589014388,1.4028551598907322,
138.49342971428942,10.860149134108935,1.419571897480926,
142.7575301212971,10.840986396131667,1.4352901704612804,
146.99189349984857,10.820159178805413,1.4499291082391876,
151.12264343960248,10.79762629704658,1.4634210093073698,
155.081084927078,10.773355584280193,1.4757129971042215,
158.80821709945644,10.747324933901204,1.486768732005012,
162.2573214195067,10.71952337488209,1.4965701794439474,
165.39446649356037,10.689952181526706,1.5051194341670897,
168.19727921335794,10.658626017370418,1.512440600616137,
170.65259018500535,10.625574113226508,1.518581729443062,
172.75356474374513,10.590841479378854,1.523616810155609,
174.49677620890947,10.55449015192088,1.5276478198936503,
175.8792446159307,10.516607928539441,1.5308062927318289,
176.87294330104504,10.478427101585568,1.5331955526116663,
177.49209294076726,10.440908021584162,1.5350158204667965,
177.77491531652504,10.40419774407589,1.5365088314325632,
177.75176202419146,10.368423418644925,1.537883598524046,
177.44662958751422,10.333693563403642,1.5393185076793974,
176.8785386239043,10.300099305331049,1.5409633566723242,
176.0627703363357,10.267715586464929,1.5429413378937076,
