Angle,X,Y,
0,1,1,
0.01160317834553316,1.0010916970497319,1.000000138693057,
0.04632734724574249,1.0043587558022427,1.0000022180462889,
0.10391685491173602,1.0097771168307574,1.0000112200622098,
0.18394710521916316,1.0173068069682503,1.0000354220127794,
0.2858267981862945,1.0268921281238441,1.0000863573410586,
0.4088010773819659,1.0384619216257684,1.0001787609235244,
0.5519555958635226,1.0519299080908782,1.000330498693051,
0.7142215168866721,1.0671951028207314,1.0005624816225476,
0.8943814714504766,1.0841423067242264,1.0008985640692625,
1.0910765022395417,1.1026426727667997,1.0013654264797471,
1.302814033393105,1.1225543479461817,1.0019924424554814,
1.5279769187463716,1.1437231907947132,1.0028115301791622,
1.7648336391632624,1.1659835644082217,1.003856988201654,
2.0115497443737747,1.1891592050014568,1.005165315589599,
2.2662006693998866,1.213064165990085,1.0067750164336928,
2.526786104791968,1.2375038375992444,1.008726388717619,
2.7912461704876037,1.26227604199866,1.0110612975476465,
3.0574797459030667,1.287172203964316,1.0138229327428896,
3.323365460623954,1.311978597066691,1.0170555507862293,
3.5867860770900943,1.33647766538555,1.020804201135896,
3.845657340514314,1.3604494207512972,1.025114436897715,
4.097962897349773,1.3836729155128893,1.0300320098580134,
4.3417976931921896,1.4059277908323073,1.035602549877189,
4.575423503564765,1.4269959005055868,1.0418712286439418,
4.797342121426768,1.4466630103104106,1.0488824077901655,
5.006394387907685,1.464720572880259,1.0566792713665034,
5.201896512483415,1.4809675781051206,1.0653034426785635,
5.3838273634256755,1.4952124790587613,1.0747945854837986,
5.553075805877184,1.5072751934525552,1.085189989549045,
5.711730978672565,1.5169891806158733,1.0965241405687265,
5.863328238216464,1.524203594003032,1.1088282744437166,
6.012858119323492,1.5287855092268026,1.1221299159208655,
6.16633204409489,1.5306222276184775,1.1364524015931887,
6.329951695266572,1.5296236553145008,1.1518143872607158,
6.5092718102616285,1.5257247578696527,1.1682293396520016,
6.7087197017718525,1.5188880903967972,1.185705012506302,
6.931497002389481,1.50910640323319,1.2042429070164073,
7.179685194805025,1.4964053231333438,1.223837716632141,
7.4543996986115575,1.4808461099884536,1.2444767562245178,
7.755922090374671,1.462528489072381,1.2661393756105668,
8.083793919871246,1.441593558814203,1.2887963574388122,
8.436876355447287,1.4182267740973113,1.3124092994354202,
8.812721957463635,1.3927064547252161,1.3368872992936494,
9.1959619423395,1.366219516365005,1.3613533601408303,
9.577913735964561,1.3395234095521815,1.3854103393012862,
9.823306135014011,1.3130123344011837,1.4089766094785938,
9.807745674528046,1.2870301679352876,1.4319809638143977,
9.550058848819393,1.2618734819484607,1.4543619909776235,
9.20550208502987,1.2377944853406622,1.4760674658930277,
8.876216132111038,1.215003890926575,1.4970537561090844,
8.56374889536813,1.1936737067177938,1.5172852438052113,
8.269265425112362,1.1739399516784375,1.5367337634383333,
7.993565534573177,1.1559052959542089,1.5553780550287843,
7.737101061960172,1.1396416255748965,1.573203233085548,
7.499992158583455,1.1251925316303155,1.590200271170834,
7.282042165487168,1.1125757239196847,1.6063655021039962,
7.082750893745704,1.1017853690744497,1.6217001338047854,
6.901326565434357,1.0927943531545454,1.636209780775943,
6.736697484689972,1.0855564687180932,1.64990401122513,
6.5875259239079735,1.080008526364549,1.6627959098261968,
6.452228900893238,1.0760723907512808,1.6749016561197898,
6.329013248115537,1.0736569410835954,1.686240118553294,
6.215934317139408,1.0726599560781982,1.6968324641601198,
6.1109859130555515,1.0729699234000982,1.7067017838783207,
6.012220337758827,1.0744677735729546,1.7158727335085526,
5.917882404898037,1.0770285383628544,1.7243711903113739,
5.8265284861418625,1.080522933635548,1.7322239252438765,
5.737102450489422,1.084818866687101,1.7394582908356626,
5.6489563433623085,1.0897828680480133,1.746101924704154,
5.5618232431937455,1.0952814477607549,1.752182468709244,
5.47576063291918,1.1011823761307564,1.757727303747282,
5.391082552804703,1.1073558889508373,1.7627633001844019,
5.308292978215389,1.1136758171990695,1.7673165839291844,
5.228026643918009,1.120020641210087,1.7714123181446602,
5.150999250806677,1.126274469319835,1.7750745005996482,
5.077966736232626,1.1323279409837543,1.7783257766594365,
5.009692395150313,1.1380790543684158,1.7811872679157954,
4.946920464360441,1.1434339184165805,1.7836784164563346,
4.890354916131989,1.1483074293857223,1.7858168447731941,
4.840642436664236,1.152623871859965,1.7876182313110758,
4.798358794526529,1.1563174442354798,1.7890962016546097,
4.763998000655439,1.1593327086793148,1.7902622353550646,
4.737963818377407,1.1616249655616653,1.7911255883963895,
4.720563303550077,1.1631605523615818,1.7916932313005995,
4.712002148603169,1.1639170670461314,1.7919698028724933,
