acceleration,position,velocity,
2.5,0,0,
1.651056393704457,0.0006604225574817828,0.03302112787408914,
3.301021192650891,0.002641253592023922,0.09904155172710696,
3.2977547996376866,0.005941186546421136,0.1649966477198607,
3.292338810891582,0.010558055025174984,0.23084342393769233,
3.2848153249588075,0.016488849633912353,0.2965397304368685,
3.275243473221781,0.023729741631938434,0.3620445999013041,
3.2636996018599373,0.032276113470708495,0.42731859193850286,
3.2502774889167947,0.04212259630504527,0.49232414171683875,
3.235088582688703,0.053263114572457526,0.5570259133706128,
3.218262244074499,0.06569093773749958,0.6213911582521028,
3.199945970359963,0.07939873929068562,0.685390077659302,
3.180305572908598,0.09437866307303511,0.748996189117474,
3.1595252753928658,0.11062239696554174,0.8121866946253313,
3.1378076920477227,0.12812125393486745,0.8749428484662858,
3.115373638700619,0.14686626035967343,0.9372503212402982,
3.092461721253031,0.1668482514729806,0.9990995556653588,
3.0693276388880197,0.18805797364184298,1.0604861084431192,
3.0462431320188887,0.21048619306351293,1.121410971083497,
3.0234944994950497,0.2341238102849809,1.181880861073398,
3.0013806068856064,0.2589619797492031,1.24190847321111,
2.980210309291864,0.284992233337142,1.3015126793969474,
2.9602992213621504,0.3122066066136258,1.3607186638241904,
2.941965785835754,0.34059776620444393,1.4195579795409055,
2.925526624944441,0.3701591364452398,1.4780685120397943,
2.9112912098846255,0.40088502316998953,1.5362943362374868,
2.899555957430411,0.43277073227771146,1.594285455386095,
2.890597963209063,0.465812680570717,1.6520974146502763,
2.884668712925853,0.5000084963488929,1.7097907889087933,
2.881988273510383,0.5353571074364729,1.767430554379001,
2.8827406551075185,0.5718588147860959,1.8250853674811514,
2.88707123658275,0.609515350630352,1.8828267922128064,
2.895087342963709,0.6483299214117936,1.9407285390720805,
2.906863216522504,0.6883072374798442,1.9988658034025306,
2.9224506857092436,0.7294535338221786,2.0573148171167155,
2.941896746436923,0.7717765888630876,2.116152752045454,
2.9652689591531445,0.815285751487658,2.175458131228517,
2.9926889699031456,0.8599919897001896,2.2353119106265797,
3.0243735452381904,0.9059079773308165,2.2957993815313436,
3.0606812806810435,0.9530482374737158,2.3570130071449644,
1.7545258686150866,1.0008903079640612,2.392103524517266,
-2.635918898890899,1.0476780108948502,2.339385146539448,
-2.9518841092225134,1.09328496018195,2.280347464354998,
-2.9259659513846348,1.1377215230884963,2.221828145327305,
-2.9044458889299296,1.1809963076394705,2.1637392275487066,
-2.8868619851349697,1.2231163473963906,2.1060019878460072,
-2.8729096530391462,1.2640872232920952,2.0485437947852243,
-2.8624022912000835,1.3039131382713196,1.9912957489612226,
-2.8552330796585146,1.3425969600186807,1.9341910873680523,
-2.8513407718584904,1.3801402454572984,1.8771642719308825,
-2.8506811949223,1.4165432584179471,1.8201506480324365,
-2.8532051826971383,1.451804989305517,1.7630865443784938,
-2.858842894224789,1.485923183035397,1.705909686493998,
-2.867493939023602,1.5188943791896674,1.648559807713526,
-2.8790224236900586,1.5507139663744618,1.5909793592397248,
-2.8932559067886054,1.5813762511965408,1.5331142411039527,
-2.909987257827118,1.610874541115489,1.4749144959474103,
-2.9289785071958008,1.639201239631559,1.4163349258034943,
-2.949965914210184,1.6663479517819448,1.3573356075192906,
-2.9726656340567703,1.692305597678708,1.2978822948381552,
-2.9967795172300082,1.717064531768579,1.237946704493555,
-3.0220007091604884,1.740614665574786,1.1775066903103453,
-3.0480188322445034,1.7629455918480952,1.1165463136654552,
-3.0745246234594625,1.7840467082720206,1.055055821196266,
-3.1012139688727958,1.8039073391083968,0.99303154181881,
-3.12779132681974,1.8225168534140452,0.9304757152824152,
-3.153972565574575,1.8398647786934637,0.8673962639709237,
-3.1794872619128,1.855940909068117,0.8038065187326677,
-3.2040805198852773,1.8707354072348161,0.7397249083349622,
-3.227514373678103,1.884238899652044,0.6751746208614001,
-3.249568838361788,1.8964425645339273,0.6101832440941644,
-3.270042670084383,1.907338212347777,0.5447823906924767,
-3.2887538919081334,1.9169183586048633,0.479007312854314,
-3.305540135501317,1.925176288807749,0.4128965101442877,
-3.3202588433483475,1.9321061154732955,0.34649133327732073,
-3.332787368831605,1.9377028271913093,0.27983558590068863,
-3.3430230065372974,1.9419623297067081,0.21297512576994268,
-3.350882978869907,1.944881479030559,0.14595746619254454,
-3.3563044001278857,1.946458106594359,0.07883137818998683,
